timestamp,trade_id,symbol,direction,entry_price,exit_price,size,leverage,entry_reason,exit_reason,sl_price,tp_price,pnl_gross,entry_fee,exit_fee,funding_fees,pnl_net,roi_pct,regime_at_entry,rsi_at_entry,adx_at_entry,atr_at_entry,duration_min
2026-04-13T14:09:50.171465,2700d966,LINKUSDT,long,8.804,8.804,11358.5,50,LONG: EMA9>EMA21,TP/SL from exchange,8.689548,9.15616,0.0,2750.0064350000002,2750.0064350000002,0.0,-5500.0128700000005,-5.500000000000001,trend_bullish,53.224997145534836,26.47307751156135,0.017321224187903085,6.1639848
2026-04-13T14:10:09.589532,f620c847,DOTUSDT,short,1.1704,1.1704,21360.2,50,SHORT: EMA9<EMA21,TP/SL from exchange,1.1856152,1.1235840000000001,0.0,687.4993972000002,687.4993972000002,0.0,-1374.9987944000004,-5.500000000000001,trend_bullish,47.45920929780192,11.23604845969885,0.002378871813153148,5.856942366666667
2026-04-13T14:10:27.699116,7e2758d1,BTCUSDT,long,71524.7,71524.7,1.398,50,LONG: EMA9>EMA21,TP/SL from exchange,70594.8789,74385.688,0.0,2749.7670915,2749.7670915,0.0,-5499.534183,-5.500000000000001,chop,58.83001044629502,29.250186433589317,108.30547080428612,5.673878866666667
2026-04-13T14:10:44.624920,3b6b2eb7,ETHUSDT,long,2206.74,2206.74,45.3,50,LONG: EMA9>EMA21,TP/SL from exchange,2178.0523799999996,2295.0096,0.0,2749.046355,2749.046355,0.0,-5498.09271,-5.500000000000001,chop,55.902260608670225,23.71095416046996,4.800267071547345,5.409890016666666
2026-04-13T14:11:00.816822,d662c82b,SOLUSDT,long,83.2,83.2,1201.9,50,LONG: EMA9>EMA21,TP/SL from exchange,82.11840000000001,86.528,0.0,2749.9472000000005,2749.9472000000005,0.0,-5499.894400000001,-5.5,chop,52.59708751950656,27.28234816225483,0.15579180189390912,5.1595677
2026-04-13T14:16:21.158808,7cc230bf,DOTUSDT,short,1.1677,1.1677,21409.6,50,SHORT: EMA9<EMA21,Stop Loss triggered,1.1688676999999998,1.1630292,0.0,687.4997228,687.4997228,0.0,-1374.9994456,-5.500000000000001,chop,39.94537317766685,11.046664629299846,0.0019793266293844087,0.8145862666666667
2026-04-13T14:17:16.803485,c1b14373,SOLUSDT,short,83.07,83.07,37.6,50,SHORT: EMA9<EMA21,Stop Loss triggered,83.15306999999999,82.73772,0.0,85.89438,85.89438,0.0,-171.78876,-5.5,trend_bullish,46.832906884125734,18.181217295335447,0.13426334017218897,0.13368291666666668
2026-04-13T14:16:02.074658,6749be82,LINKUSDT,long,8.797,8.797,11367.5,50,LONG: EMA9>EMA21,Stop Loss triggered,8.788203000000001,8.832188,0.0,2749.9971812500003,2749.9971812500003,0.0,-5499.9943625000005,-5.5,trend_bullish,50.5737672449293,21.292715471273052,0.014851720771120947,1.4849326833333334
2026-04-13T14:16:38.195773,079af991,BTCUSDT,long,71544.8,71544.8,1.398,50,LONG: EMA9>EMA21,Stop Loss triggered,71473.2552,71830.9792,0.0,2750.539836,2750.539836,0.0,-5501.079672,-5.5,trend_bullish,58.239712239812064,26.13589253758467,93.45019846939643,1.1746888833333335
2026-04-13T14:49:29.182262,ada572e1,ETHUSDT,long,2221.89,2221.89,45.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,2219.66811,2230.77756,0.0,2749.5888749999995,2749.5888749999995,0.0,-5499.177749999999,-5.499999999999999,mad_mode,49.420981781403384,37.905507126138055,22.218899999999998,0.18422965
2026-04-13T14:49:35.832526,182fde50,AVAXUSDT,long,9.243,9.243,10819.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,9.233757,9.279972,0.0,2750.0004675000005,2750.0004675000005,0.0,-5500.000935000001,-5.500000000000001,mad_mode,61.22520769850334,33.531833884632015,0.09243,0.18204273333333332
2026-04-13T14:49:36.975486,0cc8f03a,LINKUSDT,long,8.857,8.857,11290.5,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,8.848142999999999,8.892427999999999,0.0,2749.99885875,2749.99885875,0.0,-5499.9977175,-5.500000000000001,mad_mode,57.60189547932681,32.91116915152761,0.08857,0.18066971666666667
2026-04-13T14:49:30.306633,84814c12,SOLUSDT,long,83.31,83.31,1200.3,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,83.22669,83.64324,0.0,2749.9173075000003,2749.9173075000003,0.0,-5499.834615000001,-5.500000000000001,mad_mode,44.62479408038359,22.44759047312839,0.8331000000000001,0.45185705
2026-04-13T14:49:34.775259,d164d194,ADAUSDT,long,0.2419,0.2419,413394.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,0.24165810000000001,0.24286760000000002,0.0,2750.0002365,2750.0002365,0.0,-5500.000473,-5.5,mad_mode,54.39875791772057,20.352434579877436,0.002419,0.4490744
2026-04-13T14:49:28.115706,34d911d9,BTCUSDT,long,71958.8,71958.8,1.39,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,71886.84120000001,72246.6352,0.0,2750.6251300000004,2750.6251300000004,0.0,-5501.250260000001,-5.500000000000001,mad_mode,57.137336117518444,32.514271668420406,719.5880000000001,0.7147232166666666
2026-04-13T14:49:31.355496,0bea29a3,DOGEUSDT,long,0.09199,0.09199,1087075.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,0.09189801,0.09235796,0.0,2750.0008043750004,2750.0008043750004,0.0,-5500.001608750001,-5.5,mad_mode,49.551042449935835,20.046942377775782,0.0009199000000000001,0.7140260666666667
2026-04-13T14:49:32.418201,f5a0f8ce,XRPUSDT,long,1.3401,1.3401,74621.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,1.3387599000000001,1.3454604000000001,0.0,2749.9890577500005,2749.9890577500005,0.0,-5499.978115500001,-5.500000000000001,mad_mode,51.25010711613808,23.591421244453482,0.013401000000000001,0.7149380666666667
2026-04-13T14:53:00.133875,f49f8f53,AVAXUSDT,long,9.23,9.23,10834.2,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,9.211540000000001,9.28538,0.0,2749.9908150000006,2749.9908150000006,0.0,-5499.981630000001,-5.500000000000001,mad_mode,44.61338007435491,30.818510561045148,0.09230000000000001,5.670402866666667
2026-04-13T14:53:01.160408,eb669002,LINKUSDT,long,8.836,8.836,11317.3,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,8.818328000000001,8.889016,0.0,2749.990727,2749.990727,0.0,-5499.981454,-5.5,mad_mode,31.58292886022437,27.921197386262964,0.08836000000000001,5.670652633333333
2026-04-13T14:52:52.886816,c766b271,BTCUSDT,long,71883.7,71883.7,1.391,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,71739.9326,72315.0022,0.0,2749.73123425,2749.73123425,0.0,-5499.4624685,-5.5,mad_mode,48.210658119517475,31.633621239828333,718.837,5.944822716666667
2026-04-13T14:52:53.963346,4cc27af0,ETHUSDT,long,2219.56,2219.56,45.1,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,2215.12088,2232.87736,0.0,2752.80929,2752.80929,0.0,-5505.61858,-5.5,mad_mode,45.60678855706377,34.238763833846946,22.1956,5.944297433333333
2026-04-13T14:52:54.966983,a140db18,SOLUSDT,long,83.21,83.21,1201.8,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,83.04357999999999,83.70926,0.0,2750.048895,2750.048895,0.0,-5500.09779,-5.5,mad_mode,42.15831524344434,17.76485124423625,0.8321,5.944895766666666
2026-04-13T14:52:56.009661,66ffe820,DOGEUSDT,long,0.09189,0.09189,1088258.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,0.09170622,0.09244134,0.0,2750.00075955,2750.00075955,0.0,-5500.0015191,-5.500000000000001,mad_mode,37.650701809956466,16.272679811929894,0.0009189000000000001,5.944911766666666
2026-04-13T14:52:59.106104,b725e3f9,ADAUSDT,long,0.2414,0.2414,414250.0,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,0.2409172,0.2428484,0.0,2749.998625,2749.998625,0.0,-5499.99725,-5.500000000000001,mad_mode,38.41838876819173,15.725716484210347,0.002414,5.945403933333334
2026-04-13T15:15:41.349109,61e20474,AVAXUSDT,long,9.284,9.284,10771.2,50,EMA startup position (long) - EMA9 > EMA21 (bullish crossover),Stop Loss triggered,9.265432,9.339704000000001,0.0,2749.9950720000006,2749.9950720000006,0.0,-5499.990144000001,-5.5,mad_mode,58.443070303150705,18.842412653029857,0.09284,5.6829469999999995
2026-04-13T15:37:56.506604,be7bb3a8,ADAUSDT,short,0.2391,0.2391,418235.0,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,0.23957820000000002,0.2376654,0.0,2749.9996837500007,2749.9996837500007,0.0,-5499.999367500001,-5.500000000000001,mad_mode,40.21516650972599,26.906584878182848,0.0023910000000000003,3.3854792833333334
2026-04-13T15:37:51.480566,a349f138,ETHUSDT,short,2200.81,2200.81,45.4,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,2205.21162,2187.60514,0.0,2747.711285,2747.711285,0.0,-5495.42257,-5.5,mad_mode,18.390353943147602,44.80569685741331,22.0081,3.65749695
2026-04-13T15:50:44.860567,a8eed525,ADAUSDT,short,0.2389,0.2389,418585.0,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,0.2393778,0.2374666,0.0,2749.99880375,2749.99880375,0.0,-5499.9976075,-5.500000000000001,mad_mode,28.94622891833319,20.19416902579955,0.002389,3.4795128833333333
2026-04-13T15:50:43.854753,7047e6a9,BNBUSDT,short,601.2,601.2,166.334,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,602.4024000000001,597.5928,0.0,2750.000022,2750.000022,0.0,-5500.000044,-5.5,mad_mode,61.63982293452518,18.284978141508585,6.0120000000000005,4.7895408
2026-04-13T15:50:46.866576,fec54b22,LINKUSDT,short,8.799,8.799,11364.9,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,8.816597999999999,8.746205999999999,0.0,2749.99326525,2749.99326525,0.0,-5499.9865305,-5.500000000000001,mad_mode,51.951801266281805,28.263043720345305,0.08799,5.3613390999999995
2026-04-13T15:50:39.862961,d28c6edf,ETHUSDT,short,2203.22,2203.22,45.4,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,2207.62644,2190.0006799999996,0.0,2750.72017,2750.72017,0.0,-5501.44034,-5.500000000000001,mad_mode,37.16579206357808,44.77897920316991,22.0322,5.646020316666666
2026-04-13T15:50:40.858885,397f1c4a,SOLUSDT,short,82.42,82.42,1213.3,50,EMA startup position (short) - EMA9 < EMA21 (bearish crossover),Stop Loss triggered,82.58484,81.92548000000001,0.0,2750.005115,2750.005115,0.0,-5500.01023,-5.5,mad_mode,42.38354639466643,38.57865958354739,0.8242,5.665023783333334
