timestamp_open,timestamp_close,duration_sec,symbol,side,entry_price,exit_price,qty,notional_entry,pnl_usdt,pnl_pct,result,confidence,bucket,score,ev,regime,agreement,adx,atr,spread_bps,funding_rate,exit_reason,strategy_id
1778437533.317074,1778437875.0544693,341.73739528656006,WLDUSDT,short,0.28529997,0.286,70052.5,19985.9761,-71.050745,-0.3555,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0011416,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437530.8792617,1778437879.3899992,348.5107374191284,WLDUSDT,short,0.28529997,0.286,70052.5,19985.9761,-71.050745,-0.3555,LOSS,0.6092,0.60-0.65,0.7388,-0.000222,trend,3,0.0,0.00436429,3.5,0.0,,v7_stats_collection_buckets_2026-05-05
1778437531.6733375,1778437884.329784,352.6564464569092,WLDUSDT,short,0.28529997,0.286,70052.5,19985.9761,-71.050745,-0.3555,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0011416,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437532.5787988,1778437886.9391701,354.36037135124207,WLDUSDT,short,0.28529997,0.286,70052.5,19985.9761,-71.050745,-0.3555,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0011416,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437530.845918,1778438106.1541255,575.3082075119019,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.8591,0.75+,0.8675,0.000674,trend,3,0.0,0.00010893,1.25,0.0,,v7_stats_collection_buckets_2026-05-05
1778437535.2786293,1778438107.0238056,571.7451763153076,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.8591,0.75+,0.8545,0.001049,trend,3,0.0,0.00010893,1.25,0.0,,v7_stats_collection_buckets_2026-05-05
1778437533.3172736,1778438107.2439547,573.9266810417175,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.203e-05,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778437532.5790892,1778438108.1803017,575.6012125015259,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.203e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437533.260355,1778438109.0530062,575.7926511764526,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.203e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437520.4787161,1778438110.1623764,589.6836602687836,1000BONKUSDT,short,0.0080045,0.007989,4992500.0,39962.4662,-90.632861,-0.2268,LOSS,0.8518,0.75+,0.8558,0.00101,trend,3,0.0,0.00010864,1.25,0.0,,v7_stats_collection_buckets_2026-05-05
1778437532.169509,1778438112.7389753,580.5694663524628,1000BONKUSDT,short,0.0080045,0.008061,4992500.0,39962.4662,-326.206746,-0.8163,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.203e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778437527.1537817,1778438115.2254007,588.0716190338135,1000BONKUSDT,short,0.0080045,0.008061,4992500.0,39962.4662,-326.206746,-0.8163,LOSS,0.5926,0.55-0.60,0.7956,0.001039,trend,3,0.0,0.00010893,1.25,0.0,,v7_stats_collection_buckets_2026-05-05
1778438127.7020357,1778438157.0415277,29.339492082595825,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438124.140939,1778438162.6903155,38.549376487731934,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.9552,0.75+,0.7372,0.002602,trend,3,0.0,0.00132214,4.59,0.0,,v7_stats_collection_buckets_2026-05-05
1778438135.5280166,1778438166.076375,30.54835844039917,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438140.2768285,1778438169.2182813,28.941452741622925,NOTUSDT,short,0.0006206,0.0,16105650.0,9995.1664,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438142.4146993,1778438169.537597,27.122897624969482,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438132.341636,1778438169.8077536,37.46611762046814,NOTUSDT,short,0.0006206,0.0,16105650.0,9995.1664,0.0,0.0,FLAT,0.8996,0.75+,0.8615,0.001933,trend,3,0.0,1.229e-05,1.61,0.0,,v7_stats_collection_buckets_2026-05-05
1778438143.239781,1778438170.1233337,26.88355278968811,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438126.7983344,1778438171.1643386,44.36600422859192,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438139.556008,1778438171.5429628,31.98695468902588,NOTUSDT,short,0.0006206,0.0,16105650.0,9995.1664,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438145.5894423,1778438173.6369114,28.04746913909912,NOTUSDT,short,0.0006206,0.0006191,16105650.0,9995.1664,13.177079,0.1318,WIN,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778438146.2930284,1778438173.9290035,27.635975122451782,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438147.1060464,1778438174.2840397,27.177993297576904,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438149.814413,1778438176.805409,26.99099588394165,NOTUSDT,short,0.0006206,0.0006191,16105650.0,9995.1664,13.177079,0.1318,WIN,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438150.4701812,1778438177.091913,26.621731758117676,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438151.2229135,1778438177.4572568,26.23434329032898,DEEPUSDT,short,0.04361,0.04388,229460.0,10006.7506,-72.9957,-0.7295,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017444,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438155.9936259,1778438181.75354,25.75991415977478,NOTUSDT,short,0.0006206,0.0006191,16105650.0,9995.1664,13.177079,0.1318,WIN,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438156.7303915,1778438182.0715234,25.341131925582886,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438133.70216,1778438190.3452783,56.643118381500244,NOTUSDT,short,0.0006206,0.0006191,16105650.0,9995.1664,13.177079,0.1318,WIN,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438134.441163,1778438190.6418843,56.2007212638855,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438133.6714437,1778438193.1675963,59.49615263938904,NOTUSDT,short,0.0006206,0.0006191,16105650.0,9995.1664,13.177079,0.1318,WIN,0.0,<0.55,0.0,0.0,,0,0.0,2.48e-06,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438134.479539,1778438193.5266817,59.04714274406433,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438140.2327213,1778438194.6249967,54.39227533340454,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438130.3656285,1778438200.768948,70.40331959724426,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.6839,0.65-0.70,0.8145,0.001083,trend,3,0.0,0.00011157,1.24,0.0,,v7_stats_collection_buckets_2026-05-05
1778438142.246683,1778438201.6956217,59.448938846588135,1000BONKUSDT,short,0.008045,0.00807,1242300.0,9994.3035,-42.068315,-0.4209,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.218e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438140.5872948,1778438211.8806024,71.2933075428009,POPCATUSDT,short,0.07641,0.0,130633.0,9981.6675,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438128.3586404,1778438214.9757688,86.61712837219238,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.9091,0.75+,0.6639,-0.002379,trend,3,0.0,0.00146,5.22,0.0,,v7_stats_collection_buckets_2026-05-05
1778438142.0752733,1778438221.1074464,79.03217315673828,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438157.0392084,1778438222.216161,65.17695260047913,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778438146.6991336,1778438222.942002,76.24286842346191,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438142.949828,1778438223.0971286,80.14730072021484,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438150.8715017,1778438224.8213854,73.94988369941711,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438134.8050292,1778438230.638617,95.83358788490295,POPCATUSDT,short,0.07641,0.07625,130633.0,9981.6675,9.932941,0.0995,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00030564,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438134.8042264,1778438384.2772024,249.47297596931458,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438129.058534,1778438384.6960585,255.63752460479736,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.6945,0.65-0.70,0.8304,-0.00012,trend,3,0.0,0.01135,0.67,0.0,,v7_stats_collection_buckets_2026-05-05
1778438150.8712478,1778438385.223811,234.3525631427765,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778438157.038587,1778438385.580866,228.54227900505066,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438140.5868852,1778438387.8081937,247.22130846977234,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438134.8798344,1778438387.793071,252.913236618042,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438146.698903,1778438392.3150392,245.61613607406616,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0059868,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438129.4770072,1778438399.9792633,270.50225615501404,XRPUSDT,short,1.4967,1.4938,13358.6,19993.8166,16.768049,0.0839,WIN,0.7045,0.70-0.75,0.8355,-0.000119,trend,3,0.0,0.01135,0.67,0.0,,v7_stats_collection_buckets_2026-05-05
1778438415.7363772,1778438430.501794,14.765416860580444,1000BONKUSDT,short,0.008059,0.0,2481200.0,19995.9908,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438410.8686743,1778438433.3789115,22.510237216949463,1000BONKUSDT,short,0.008059,0.0,2481200.0,19995.9908,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438418.7207518,1778438443.564053,24.84330129623413,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438406.3111093,1778438444.138767,37.82765769958496,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.6839,0.65-0.70,0.8252,0.001016,trend,3,0.0,0.00011236,1.24,0.0,,v7_stats_collection_buckets_2026-05-05
1778438406.5812438,1778438446.7591646,40.17792081832886,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.6839,0.65-0.70,0.8072,0.001039,trend,3,0.0,0.00011236,1.24,0.0,,v7_stats_collection_buckets_2026-05-05
1778438419.2867608,1778438447.9131744,28.626413583755493,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438415.5908222,1778438448.0984762,32.5076539516449,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438425.877527,1778438451.042333,25.16480588912964,DEEPUSDT,short,0.04397,0.0,227530.0,10004.4941,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438426.4855027,1778438451.4257154,24.940212726593018,1000BONKUSDT,short,0.008059,0.008083,2481200.0,19995.9908,-81.577142,-0.408,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,3.224e-05,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438432.9997602,1778438455.6333976,22.63363742828369,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438418.0688035,1778438461.4391181,43.370314598083496,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438415.0619402,1778438462.622278,47.56033778190613,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438418.6278465,1778438469.973889,51.34604263305664,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438414.9644952,1778438470.8524387,55.887943506240845,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438415.5910728,1778438471.1805,55.58942723274231,APTUSDT,short,1.1826,0.0,16926.91,20017.7638,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438405.044497,1778438471.693711,66.64921402931213,APTUSDT,short,1.1826,0.0,16926.91,20017.7638,0.0,0.0,FLAT,0.6857,0.65-0.70,0.8292,-0.001032,trend,3,0.0,0.01702857,0.85,0.0,,v7_stats_collection_buckets_2026-05-05
1778438417.9253817,1778438472.0670228,54.14164113998413,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00017588,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438410.8691118,1778438472.8901203,62.02100849151611,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438405.3472955,1778438476.3664176,71.01912212371826,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.6762,0.65-0.70,0.8183,-0.001141,trend,3,0.0,0.01702857,0.85,0.0,,v7_stats_collection_buckets_2026-05-05
1778438410.800797,1778438476.7747996,65.97400259971619,DEEPUSDT,short,0.04397,0.04406,227530.0,10004.4941,-31.493906,-0.3148,LOSS,0.8996,0.75+,0.7739,0.00045,trend,3,0.0,0.00132214,2.28,0.0,,v7_stats_collection_buckets_2026-05-05
1778438415.7383952,1778438480.0720615,64.33366632461548,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438406.0108128,1778438487.9160745,81.90526175498962,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438418.7210093,1778438488.265391,69.54438185691833,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438426.4857876,1778438499.5204394,73.03465175628662,APTUSDT,short,1.1826,1.1854,16926.91,20017.7638,-69.440956,-0.3469,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.0047304,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438507.9748437,1778438523.0692174,15.09437370300293,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438505.210441,1778438523.659168,18.448726892471313,APTUSDT,short,1.1867,1.1892,8426.729586247577,10000.0,-75.960511,-0.7596,LOSS,0.5537,0.55-0.60,0.7907,-0.000655,trend,3,0.0,0.01728571,0.84,0.0,,v7_stats_collection_buckets_2026-05-05
1778438506.5045936,1778438524.8901463,18.385552644729614,APTUSDT,short,1.1863,1.1892,8429.570934839418,10000.0,-75.960511,-0.7596,LOSS,0.5537,0.55-0.60,0.8009,-0.000733,trend,3,0.0,0.01728571,0.84,0.0,,v7_stats_collection_buckets_2026-05-05
1778438508.0234568,1778438525.3373659,17.31390905380249,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438508.2466567,1778438526.4808276,18.23417091369629,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438513.3409762,1778438536.8520129,23.51103663444519,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438518.0281289,1778438537.2341757,19.20604681968689,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00030732,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778438519.3597858,1778438537.565404,18.205618143081665,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438519.5657203,1778438541.736326,22.170605659484863,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00030732,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438520.8190038,1778438542.1149404,21.295936584472656,APTUSDT,short,1.186,1.1892,16856.29,19991.5599,-75.960511,-0.38,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.004744,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438514.2528627,1778438547.5764537,33.323590993881226,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.7317,0.70-0.75,0.6714,-0.004883,trend,3,0.0,0.00146,3.93,0.0,,v7_stats_collection_buckets_2026-05-05
1778438513.6850166,1778438550.3796515,36.69463491439819,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.7317,0.70-0.75,0.6523,-0.004598,trend,3,0.0,0.00146,3.93,0.0,,v7_stats_collection_buckets_2026-05-05
1778438524.3549325,1778438556.0469403,31.692007780075073,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00030732,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438525.3230302,1778438559.058837,33.735806703567505,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00030732,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438512.03642,1778438559.349702,47.313281774520874,DEEPUSDT,short,0.044575,0.0443,447270.0,19937.0602,67.835457,0.3402,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778438525.7529967,1778438559.4375086,33.68451189994812,DEEPUSDT,short,0.044575,0.0443,447270.0,19937.0602,67.835457,0.3402,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438521.8126338,1778438562.44774,40.635106325149536,POPCATUSDT,short,0.07683,0.07738,261916.0,20123.0063,-166.268337,-0.8263,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00030732,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438522.172087,1778438562.7518182,40.57973122596741,DEEPUSDT,short,0.044575,0.0443,447270.0,19937.0602,67.835457,0.3402,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438518.027836,1778438565.288748,47.26091194152832,SOLAYERUSDT,long,0.12596,0.0,79377.0,9998.3269,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00050384,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438518.3729568,1778438565.6144135,47.241456747055054,DEEPUSDT,short,0.044575,0.04447,447270.0,19937.0602,8.250756,0.0414,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778438524.3547027,1778438573.8524017,49.49769902229309,SOLAYERUSDT,long,0.12596,0.1257,79377.0,9998.3269,-31.624829,-0.3163,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00050384,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438524.6681724,1778438574.1815426,49.51337027549744,DEEPUSDT,short,0.044575,0.04447,147270.0,6564.5602,8.250756,0.1257,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438519.5653474,1778438574.6889555,55.123608112335205,SOLAYERUSDT,long,0.12596,0.1257,79377.0,9998.3269,-31.624829,-0.3163,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00050384,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438519.8701558,1778438575.0976923,55.22753643989563,DEEPUSDT,short,0.044575,0.04447,447270.0,19937.0602,8.250756,0.0414,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.0001783,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438536.8507843,1778438575.8977783,39.04699397087097,SOLAYERUSDT,long,0.12596,0.1257,79377.0,9998.3269,-31.624829,-0.3163,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00050384,0.0,0.0,,v7_stats_collection_buckets_2026-05-05
1778438511.817955,1778438577.6458902,65.82793521881104,DEEPUSDT,short,0.044575,0.04447,447270.0,19937.0602,8.250756,0.0414,WIN,0.9464,0.75+,0.7599,0.001937,trend,3,0.0,0.00134143,2.25,0.0,,v7_stats_collection_buckets_2026-05-05
1778438521.5165303,1778438577.974816,56.45828580856323,SOLAYERUSDT,long,0.12596,0.1257,79377.0,9998.3269,-31.624829,-0.3163,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00050384,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
